Cluster_Number,Node_Index,Node_Latitude,Node_Longitude,Distance
1987,774,41.341912,-70.842208,0.9509754572552844
1988,7937,42.97657,-70.60881,0.2990232313844401
1989,312,41.097008,-73.123896,0.0
1990,8903,40.72354,-72.88759,0.2367621189417961
1991,9648,40.795972,-73.913731,0.0
1992,417,41.210842,-72.695819,0.0
1993,8917,40.7516,-72.916,0.1558277083633624
1994,3745,40.652902,-74.024757,0.0
1995,8948,40.80396,-72.72658,0.0
1996,4434,41.109579,-72.102668,0.0
1997,4081,40.937357,-73.429428,0.0
1998,6142,41.283333,-72.908333,0.0
1999,314,41.101897,-73.305624,0.0
2000,5310,38.139795,-74.802935,0.0
2001,3698,40.619879,-73.307008,0.0320592030507614
2002,7514,41.072,-71.85544,0.0
2003,5043,38.170553,-75.133402,0.5549082754804616
2004,9963,40.61306,-73.55092,0.0
2005,7655,41.47362,-71.37549,0.0
2006,4374,41.072867,-73.874707,0.0027047891784714
2007,4405,41.089406,-71.872559,0.0
2008,4474,41.142114,-72.115985,0.0
2009,3454,40.147825,-74.016564,0.0130741396084044
2010,983,41.451526,-70.484475,0.003181863891253
2011,9230,40.9871,-72.9201,0.0
2012,2461,44.061862,-68.77221,0.0
2013,4355,41.059194,-73.873233,0.0
2014,4811,39.197294,-73.975695,0.0955444096569417
2015,3664,40.596425,-73.434925,0.0
2016,9164,40.7909,-73.8967,0.0
2017,9531,40.03729,-74.05895,0.0074954953138511
2018,7769,41.67911,-71.41267,0.0039867789185051
2019,9544,40.35951,-73.97738,0.0
2020,9083,40.9177,-73.2679,0.0174175351657394
2021,507,41.238376,-72.599753,0.0
2022,351,41.166983,-73.063847,0.0
2023,3458,40.174283,-74.007022,1.050833158624358
2024,7051,41.74678,-70.59233,0.0
2025,4828,39.27496,-74.52643,2.4530495731396704
2026,3901,40.81298,-73.975442,0.0688428553876085
2027,1491,41.754985,-70.413695,0.1111487203874982
2028,2113,43.784858,-70.085785,0.1109525555237471
2029,208,41.317078,-71.900123,0.6748108886052854
2030,6598,41.27243,-72.3258,0.0
2031,1267,41.538959,-70.266367,0.005110061961466
2032,4456,41.126602,-72.157204,0.0
2033,404,41.205561,-71.550356,1.1386562446843078
2034,9247,40.541,-72.103,0.0
2035,11666,43.80435,-69.59532,3.231070361308308
2036,3419,40.7733,-72.7147,0.0
2037,7508,41.32654,-71.9591,0.0019441907771033
2038,1215,41.523327,-70.46516,0.0245101167887784
2039,7354,42.32625,-71.03981,0.5763794241626141
2040,4340,41.049192,-72.045581,0.0
2041,9121,40.82549,-73.65446,0.0
2042,9136,40.82835,-73.73561,1.2439168978070816
2043,6999,41.07025,-71.92976,0.0
2044,4404,41.089002,-73.885516,0.1158404854314712
2045,4317,41.041309,-72.293907,0.0
2046,8249,40.7182,-72.6472,0.0
2047,3833,40.757138,-72.764499,0.0
2048,2344,43.96038,-69.282863,1.9613983229016057
2049,6966,41.0567,-72.1225,0.0
2050,10994,37.9665,-75.3668,0.0
2051,6627,41.70974,-72.61834,0.0
2052,8582,40.7078,-73.9849,0.0010813340240682
2053,6562,41.24597,-72.68512,0.0
2054,2449,44.049146,-68.657951,0.0
2055,716,41.315403,-71.955934,0.0
2056,3390,40.92923,-73.14842,0.0
2057,5321,38.157617,-74.812643,0.0
2058,4705,38.859006,-74.921192,0.005873484565949
2059,3960,40.869367,-72.377553,0.0
2060,7152,41.1366,-71.9819,0.0
2061,128,41.624492,-70.234696,0.0154118620711433
2062,10765,37.47,-76.2783,0.0
2063,5324,38.171043,-74.786541,0.0
2064,5983,38.75,-74.75,1.680782073579171
2065,2201,43.851406,-69.166043,3.90422184208982
2066,504,41.237688,-72.623376,0.0
2067,6292,40.7,-74.015,0.0
2068,626,41.2825,-72.017722,0.0
2069,401,41.204552,-69.978842,0.0
2070,550,41.250402,-70.795731,0.0775926576151469
2071,10896,37.77139,-76.30114,0.0
2072,6545,41.2476,-72.8365,0.0
2073,8719,40.6234,-73.65698,0.0707258870073385
2074,668,41.297491,-72.133658,0.0
2075,908,41.422023,-70.861163,0.0
2076,4486,41.159715,-72.218024,0.0
2077,3724,40.64032,-73.860168,0.0034167500640136
2078,11325,37.38558,-76.91886,5.782870836271538
2079,9794,40.62044,-73.76948,0.0
2080,501,41.237308,-72.692675,0.0
2081,4415,41.095204,-73.89587,1.1237277582270555
2082,11714,43.81096,-70.03237,0.0
2083,6370,41.0751,-73.8888,0.2079746378768254
2084,8928,40.7781,-72.812,0.3863691641762412
2085,8940,40.7764,-72.743,0.0
2086,12432,43.97619,-69.09009,0.0
2087,2002,43.701658,-69.833334,0.409697176021507
2088,10899,37.6604,-76.2466,0.0
2089,6455,41.22262,-73.92339,0.7340899845522189
2090,6558,41.24558,-72.7782,0.0
2091,9517,39.81203,-74.1266,0.0
2092,3447,41.07455,-71.84835,0.0
2093,534,41.243085,-71.575346,0.0
2094,6510,41.20534,-73.01123,0.0
2095,6494,41.13203,-73.23426,0.0087775487466561
2096,1037,41.46636,-71.025442,0.0
2097,11426,37.328,-77.2691,0.0
2098,620,41.280419,-72.226838,0.0
2099,7581,41.42001,-70.88159,0.0
2100,8612,40.8903,-73.9315,0.0
2101,6993,41.0777,-71.938,0.0
2102,5652,37.338117,-75.331073,0.0
2103,7625,41.42554,-70.54906,0.4278562679475227
2104,446,41.222294,-72.640193,0.0
2105,6728,41.40064,-71.50601,0.0
2106,9110,40.90133,-73.51563,0.0
2107,333,41.125561,-73.107149,0.0
2108,1344,41.566316,-70.350798,0.0457293279587199
2109,413,41.210336,-72.915103,0.0
2110,300,41.052644,-73.379947,0.0333175008441464
2111,5946,40.5,-73.0,0.0
2112,5930,41.0,-71.58,0.0450000000000017
2113,9107,40.90298,-73.54972,0.0297100269269427
2114,8687,40.6268,-73.7623,0.0
2115,4829,39.279539,-74.007435,0.1423285286089886
2116,8732,40.5958,-73.5522,1.2083056670395875
2117,8230,39.0098,-74.6587,0.0246934087944686
2118,7490,41.07234,-73.38109,0.0
2119,9766,40.60951,-73.90137,0.0076331546558394
2120,8530,40.79826,-74.13837,0.0
2121,8906,40.74084,-72.83246,0.0
2122,940,41.436713,-70.70068,0.0
2123,9941,40.61706,-73.55613,0.0063982536679857
2124,936,41.435191,-70.832518,0.0
2125,737,41.324581,-70.170715,0.0030650447613202
2126,9952,40.60703,-73.57328,0.0
2127,6919,41.14001,-72.24956,0.0
2128,685,41.302433,-71.894872,0.5730778622762506
2129,5288,38.0798,-74.84512,0.0
2130,5924,41.08,-70.25,0.0
2131,7638,41.27233,-69.95685,0.0
2132,6519,41.22338,-73.1095,0.2409675246272822
2133,8243,40.522,-73.7791,0.0
2134,8650,40.5943,-73.8118,0.0127546064291954
2135,6226,41.77,-70.561667,0.0
2136,5949,40.5,-73.25,0.039999999999992
2137,8534,40.8597,-74.116,0.0
2138,1578,41.935974,-70.101884,0.7439537733201995
2139,9692,40.8981,-73.4288,0.0
2140,4068,40.931171,-73.165939,0.0
2141,436,41.220937,-72.664044,0.0
2142,6381,41.2994,-73.9636,1.4107862694208773
2143,8845,40.707,-73.064,0.0010540925533862
2144,3485,40.420532,-73.950219,0.0232341385949597
2145,658,41.293806,-72.122855,0.0
2146,383,41.190177,-72.183113,0.0
2147,4385,41.079002,-71.879774,0.0
2148,264,41.061342,-73.44651,0.0
2149,911,41.424117,-71.449961,0.0125424070282034
2150,6637,41.3117,-72.0811,0.0
2151,11093,36.53798,-76.13125,0.4030944817595506
2152,7663,41.50549,-71.38234,0.0
2153,673,41.298274,-72.034965,0.001752487914048
2154,8931,40.75326,-72.83375,0.0
2155,147,41.358244,-70.771527,0.0
2156,341,41.144917,-71.620429,0.0321527492486998
2157,3450,40.121019,-74.024296,0.0
2158,495,41.236278,-72.704509,0.0
2159,324,41.110934,-73.224185,0.0
2160,2702,44.225627,-68.308051,0.0
2161,6467,41.05762,-73.418,0.0
2162,1894,43.093054,-70.58547,0.0402099076764754
2163,6452,41.2872,-73.9384,0.8238295451920488
2164,6464,41.05435,-73.44931,0.0139734482342666
2165,4042,40.92184,-73.712664,0.0
2166,5855,43.75,-69.17,1.4376407064697658
2167,7218,41.88641,-70.0869,0.0
2168,6736,41.2003,-71.5581,0.009981744030422
2169,3813,40.735744,-73.971177,0.1413939044312273
2170,259,41.113695,-73.269683,0.0
2171,3386,40.6567,-73.205,0.2394949169010546
2172,10512,38.1514,-76.60623,0.016227693399729
2173,11778,43.6896,-70.16982,0.0
2174,4490,41.163551,-72.231133,0.0
2175,377,41.183763,-72.124886,0.0
2176,8785,40.58566,-73.56905,1.09280974329252
2177,7634,41.3408,-69.99812,0.0
2178,463,41.227985,-72.71763,0.0
2179,6517,41.19347,-73.11464,0.0
2180,2301,43.928332,-69.585212,0.0795909278176779
2181,8824,40.727,-73.0612,0.0120894054857918
2182,1294,41.547598,-69.9174,0.0
2183,10354,38.9589,-76.3982,0.0
2184,1331,41.561736,-70.234564,0.0218072315528613
2185,4671,38.749638,-75.071178,0.0
2186,6511,41.13705,-73.22947,0.0
2187,3406,40.746,-72.91,0.1587890148386982
2188,8570,40.71004,-74.03357,0.0
2189,7633,41.35893,-70.00968,0.0165700261560597
2190,522,41.240001,-72.647002,0.0
2191,5099,38.028447,-75.924215,0.315644541011743
2192,8409,40.4528,-74.3719,0.0048401425598753
2193,881,41.410342,-70.960341,0.0
2194,11402,37.37948,-77.36834,0.0
2195,7762,41.56049,-71.43255,0.3120151344007105
2196,3709,40.629166,-73.191735,0.0054439040321431
2197,11537,37.247,-74.201,4.237213337565439
2198,402,41.205097,-72.661958,0.0
2199,6069,39.83,-72.0,0.0
2200,9090,40.89106,-73.36282,0.0
2201,1192,41.517862,-70.431138,0.0324181301233414
2202,10992,37.8798,-75.3638,0.0
2203,9689,40.92411,-73.4291,0.0
2204,511,41.23895,-72.752489,0.0024687963160198
2205,4555,42.603451,-73.761816,0.0174776645744093
2206,9115,40.9146,-73.57557,0.094735
2207,3385,40.714423,-73.226994,0.0006367780225449
2208,9795,40.62438,-73.76598,0.0
2209,11249,36.68411,-75.95433,0.0
2210,499,41.237113,-72.670497,0.0
2211,4445,41.117451,-72.117953,0.0
2212,625,41.28249,-72.204341,0.0015591841616661
2213,11538,37.2385,-73.438,0.0
2214,12068,44.0278,-69.3972,0.0062698433047604
2215,4318,41.0414,-73.895363,0.0
2216,1383,41.586644,-70.053618,2.060647664804686
2217,709,41.313095,-69.969626,0.0
2218,6547,41.2458,-72.815,0.0
2219,1161,41.506891,-71.405967,0.0
2220,260,41.117483,-73.285506,0.0051896937530091
2221,5283,38.062581,-74.759937,2.546459831224388
2222,10047,40.60779,-73.42808,0.2672286915178106
2223,4016,40.912737,-73.726137,0.10267697212374
2224,8913,40.7326,-72.9859,0.1678776361255799
2225,3818,40.741422,-72.806151,0.0
2226,9702,40.93768,-73.37303,0.0
2227,6708,41.34274,-71.91085,0.0048016031762756
2228,6537,41.26045,-72.91616,0.0
2229,8731,40.5934,-73.5607,0.0013259141291127
2230,7148,41.2596,-72.1755,0.0
2231,12140,43.7289,-69.8017,0.1037822484074224
2232,10882,37.89039,-76.28728,0.0
2233,4502,41.20954,-73.934894,0.2519616949240457
2234,7167,41.3274,-70.2525,0.0
2235,3803,40.726645,-72.856583,0.0
2236,215,41.344229,-72.085439,0.0005638625719115
2237,6513,41.15808,-73.15482,0.0
2238,6918,41.15613,-72.23702,0.0
2239,9125,40.872,-73.6695,0.0
2240,257,41.134574,-73.23335,0.0
2241,8322,40.02311,-74.05192,0.7473131936145784
2242,7061,41.67713,-70.62524,0.0841400439729679
2243,352,41.169354,-72.18648,0.0
2244,11103,36.51758,-76.07175,0.3720453335616483
2245,2419,44.024951,-68.854284,0.1011000555650215
2246,8881,40.62504,-73.31373,0.0
2247,7121,41.0986,-71.3734,1.1689150065338252
2248,5673,37.466229,-75.275715,0.0
2249,587,41.267381,-72.029199,0.0
2250,1534,41.831099,-70.142118,0.0
2251,3685,40.614402,-73.314234,0.0
2252,9168,40.7959,-73.867,0.0967907290840605
2253,10940,37.6177,-75.8926,1.64061964074929
2254,10740,37.5043,-76.3044,3.6171071787280873
2255,423,41.214281,-71.549333,0.0
2256,9491,39.56103,-74.27994,0.0
2257,677,41.300103,-71.997098,0.0
2258,9442,39.36954,-74.48352,0.007491691886022
2259,4080,40.937257,-73.410072,0.0
2260,299,41.049964,-73.391212,0.0
2261,7415,41.667,-69.443,0.0
2262,7938,42.97978,-70.60348,0.1573839914250095
2263,320,41.108115,-73.112147,0.0
2264,4395,41.083468,-71.927331,0.0
2265,8563,40.66489,-74.06762,0.0043705405844046
2266,6735,41.153,-71.5452,0.0
2267,4371,41.070351,-72.079882,0.0
2268,470,41.229986,-72.833192,0.2836141180281587
2269,524,41.240648,-70.076868,0.0075188129622461
2270,486,41.234779,-72.742363,0.0
2271,2346,43.963899,-69.575949,0.0543942477391907
2272,6526,41.3064,-72.8894,0.0
2273,7616,41.3199,-70.7585,1.5684218870970268
2274,3699,40.620352,-73.377252,0.0086919722912865
2275,7653,41.45209,-71.39339,0.0
2276,12239,44.63982,-67.24182,0.0
2277,4375,41.072965,-71.95862,0.0
2278,6603,41.31824,-72.34885,0.0
2279,8679,40.6068,-73.8895,0.0
2280,4899,39.504667,-73.688555,0.0
2281,6845,41.6583,-71.2814,0.5361824364886684
2282,9707,40.92888,-73.29585,0.0429700011635993
2283,3779,40.702534,-72.948623,0.0049452138477418
2284,6532,41.27558,-72.80794,0.0
2285,9712,40.91788,-73.23176,0.0
2286,4366,41.065575,-72.099666,0.0810358951036528
2287,9129,40.881,-73.5231,0.0050708510133818
2288,119,41.653143,-70.040101,0.0043729983306655
2289,6379,41.2726,-73.9619,1.0867542086072393
2290,5936,40.75,-72.17,0.0
2291,7105,41.1575,-71.9663,0.0
2292,1120,41.492011,-71.01503,0.0
2293,602,41.275762,-71.942094,0.0004448752634177
2294,6713,41.28003,-71.97781,0.0
2295,8764,40.6388,-73.5264,0.0016577394246363
2296,846,41.389652,-71.462294,0.0
2297,6529,41.2642,-72.8522,0.0
2298,3958,40.86722,-73.731536,0.1402431906724866
2299,3344,40.8783,-73.925,0.0007967405823408
2300,2701,44.22514,-68.340691,1.3409682239553715
2301,6404,41.7708,-73.9514,0.0097499828333231
2302,1489,41.754372,-70.260528,0.2516484130556878
2303,3923,40.836676,-73.660859,0.0
2304,6548,41.25447,-72.8021,0.0
2305,3554,40.505961,-73.921986,0.6124632343129708
2306,10915,37.0935,-76.1607,0.0376043815334919
2307,11117,36.0706,-76.2414,0.0
2308,5319,38.153376,-74.711615,0.0
2309,3420,40.795,-72.7,0.0
2310,5912,41.17,-70.42,0.0488888888888965
2311,6120,43.17,-69.22,0.3835207041144443
2312,9780,40.63745,-73.79987,0.8454805946866668
2313,9631,40.78163,-73.98912,0.0144331145153181
2314,8573,40.66613,-74.0072,0.6007614589681338
2315,370,41.180633,-73.037234,0.0
2316,2335,43.954207,-69.440491,0.0534754688129614
2317,9711,40.9102,-73.23371,0.0
2318,290,41.024884,-73.490738,0.0
2319,1079,41.480035,-70.624872,0.0
2320,920,41.429755,-70.935896,0.0050827499692617
2321,900,41.41914,-70.287158,0.0267412731409975
2322,291,41.028659,-73.479971,0.0
2323,10395,38.91664,-76.22473,0.2401068077060145
2324,298,41.048975,-73.402875,0.0783057792966104
2325,838,41.385788,-70.211015,0.0047570491137239
2326,4331,41.047416,-72.233639,0.0
2327,9249,40.864,-71.815,0.0
2328,6594,41.29084,-72.21785,0.0
2329,4835,39.301714,-73.988206,0.0
2330,665,41.297099,-71.929078,0.0
2331,7759,41.49855,-71.40491,0.0064890183292678
2332,7253,41.4817,-70.5112,0.0
2333,10495,39.0051,-73.1698,0.0
2334,8904,40.73231,-72.86123,0.1681362841483715
2335,696,41.306159,-72.078284,0.0
2336,506,41.238224,-72.339266,0.0
2337,8908,40.76618,-72.74273,0.0
2338,8856,40.6392,-73.2115,0.2463094956046154
2339,10107,40.80018,-72.63003,0.0
2340,3716,40.632726,-73.875001,0.0698797522400034
2341,1070,41.476018,-71.270967,0.0361249776505085
2342,9248,40.537,-71.606,0.0
2343,4028,40.917382,-73.561966,0.1746650002068148
2344,10911,37.4841,-76.1282,0.0
2345,8848,40.62364,-73.32094,0.0116153269985739
2346,6768,41.8193,-71.38722,0.0029175083290391
2347,860,41.398101,-71.458216,0.0
2348,1550,41.864973,-70.517565,1.103704116105824
2349,6922,41.09377,-72.36162,0.0
2350,9622,40.72105,-74.01511,0.0
2351,5979,38.92,-74.58,0.1715787605241523
2352,5933,40.83,-71.92,0.0
2353,9232,40.9871,-73.1415,0.0
2354,7330,42.3563,-71.0339,0.0028012548180384
2355,3688,40.615652,-73.394163,0.0
2356,8411,40.42816,-74.35764,0.0
2357,6199,43.081667,-70.745,2.081825869106859
2358,10057,40.65892,-73.08089,0.6939584143340214
2359,502,41.237328,-72.77545,0.0
2360,6636,41.2934,-72.1823,0.0
2361,9161,40.8026,-73.8924,0.0065117790783561
2362,872,41.405049,-70.04309,0.0
2363,7280,42.15206,-70.70154,0.0
2364,7184,41.64143,-70.14516,0.0
2365,5317,38.147988,-74.72586,0.0
2366,9213,40.9279,-73.5095,0.0
2367,7120,41.0492,-71.4957,0.0
2368,4943,39.677918,-73.674239,0.0
2369,4044,40.92228,-73.239235,0.0
2370,9329,39.29709,-75.25659,2.394907592177511
2371,10529,38.97157,-76.57589,4.72995741452468
2372,4025,40.916281,-73.572408,0.0
2373,47,43.025978,-70.724009,1.1643387974486366
2374,3831,40.755287,-72.755262,0.0
2375,1002,41.456002,-71.361403,0.0008850749673221
2376,7904,42.3619,-71.02845,1.2293803503534333
2377,3221,44.523742,-67.7698,0.0
2378,11540,37.42775,-73.39425,0.0
2379,12584,43.16612,-70.61038,0.0
2380,1071,41.476876,-71.237098,0.0
2381,4723,38.916811,-74.884342,0.0071174884966523
2382,4927,39.605241,-73.714069,0.0
2383,9955,40.59708,-73.59089,0.0057799048435041
2384,8774,40.6483,-73.42,0.0
2385,3961,40.86959,-73.466535,0.0017715184949089
2386,6667,41.34292,-71.97275,0.0
2387,9908,40.62371,-73.59361,0.0
2388,714,41.315024,-71.816173,0.5670827224598062
2389,6553,41.26045,-72.78086,0.0
2390,1121,41.492191,-71.056753,0.0
2391,9214,40.9407,-73.5196,0.0
2392,3978,40.884794,-73.542286,0.0340676784487629
2393,4274,41.01946,-72.126348,0.0
2394,3379,40.63,-73.31,0.0
2395,708,41.312883,-71.932248,0.0032246098988889
2396,9713,40.9142,-73.21138,0.0
2397,345,41.153883,-71.621051,0.0
2398,7635,41.32016,-69.98467,0.0
2399,4878,39.435341,-73.851491,0.1145116908463945
2400,3445,41.074112,-71.934215,0.0
2401,7790,41.59039,-70.90623,0.3920903617874598
2402,12569,43.5335,-70.32936,0.9516938564185078
2403,4006,40.906523,-73.758718,0.0
2404,1232,41.528308,-70.299281,0.0004320683279332
2405,12384,44.05628,-68.66585,2.6785731117915774
2406,3800,40.725237,-72.883003,0.0
2407,7417,41.137,-69.425,0.2469999999999999
2408,3034,44.419559,-68.225036,0.1364556003264249
2409,4976,39.839113,-73.712348,0.0498993629120786
2410,8902,40.7436,-72.8828,0.0
2411,3953,40.863554,-74.032744,0.1076720033852749
2412,5318,38.152026,-74.772278,0.0250536872785134
2413,327,41.117015,-73.110464,0.0
2414,9081,40.9134,-73.2456,0.0
2415,183,41.175257,-71.551297,0.0013802055100581
2416,3384,40.90948,-73.23318,0.0
2417,9461,39.50101,-74.31762,0.0
2418,691,41.303794,-71.935904,0.0
2419,9162,40.8037,-73.9006,0.0
2420,7588,41.43217,-70.92213,0.0
2421,6497,41.1552,-73.1949,0.0087035912128316
2422,3411,40.7705,-72.80458,0.0
2423,684,41.30211,-72.05643,0.0
2424,3763,40.675424,-74.065373,0.0017303326992148
2425,9805,40.60885,-73.87377,0.0018763202759073
2426,9636,40.87504,-73.91561,0.0
2427,1525,41.814773,-70.109209,0.0
2428,369,41.179948,-71.612548,0.0294375511294725
2429,4466,41.133701,-73.879207,0.1670519043630249
2430,8855,40.63492,-73.22483,0.2627085779803161
2431,11536,37.03825,-73.4625,0.5068196558102543
2432,7484,41.05295,-73.45422,0.0
2433,3614,40.568517,-73.60873,0.0355073474790658
2434,9105,40.93519,-73.49002,0.0
2435,7191,41.583,-70.0017,0.0
2436,1795,42.582352,-70.68769,0.9648367175478646
2437,7334,42.3855,-71.03404,0.0330845919284956
2438,3865,40.791922,-72.64698,0.0
2439,6661,41.31688,-71.99553,0.0033543740101508
2440,315,41.102067,-73.133087,0.0
2441,4308,41.037969,-73.876808,0.0
2442,8818,40.7361,-73.1585,0.0
2443,6684,41.32499,-71.90193,0.0
2444,357,41.172731,-72.175546,0.0
2445,7179,41.62344,-70.27559,0.0
2446,10080,40.64326,-73.39616,0.0015881813498445
2447,1190,41.516604,-70.466909,0.0
2448,148,41.440658,-70.925457,0.0
2449,895,41.417188,-70.952729,0.0
2450,3469,40.295214,-73.977801,0.0
2451,7784,41.47841,-71.03884,0.0054175477293612
2452,6651,41.31726,-72.04678,0.0
2453,9568,40.57427,-74.20001,0.101702676955922
2454,7509,41.31943,-71.95518,0.0028049043655718
2455,6518,41.20819,-73.11032,0.0
2456,4035,40.920115,-73.544481,0.0
2457,816,41.364076,-70.241277,0.0
2458,6900,41.51811,-71.08502,1.1322250191876917
2459,367,41.177423,-72.213054,0.0010544435736351
2460,8947,40.798,-72.6705,0.0
2461,775,41.342015,-69.971516,0.0046392977108552
2462,471,41.230108,-72.723105,0.0
2463,8742,40.6201,-73.5794,0.1371456849251785
2464,1408,41.604098,-70.176935,0.0063489642511549
2465,510,41.238905,-72.658828,0.0
2466,1063,41.47432,-70.572218,0.0
2467,2214,43.859251,-69.174084,2.171193477571263
2468,9991,40.64505,-73.51885,0.0046294228852044
2469,386,41.192045,-72.120638,0.0
2470,7134,41.0802,-73.164,0.0
2471,239,41.233147,-72.903005,0.0
2472,9082,40.9154,-73.255,0.0
2473,4350,41.05461,-73.894045,0.0
2474,9738,40.96661,-73.00375,0.0
2475,9694,40.91153,-73.36386,0.0
2476,6376,41.2165,-73.9457,1.304029431788562
2477,3997,40.901053,-73.501361,0.0
2478,1329,41.560389,-70.37304,0.0
2479,1925,43.330548,-70.523189,0.0874851099076638
2480,7110,41.2939,-71.5569,0.926595868468285
2481,9705,40.93072,-73.33845,0.0
2482,4040,40.921501,-73.524713,0.0
2483,8399,40.49051,-74.39939,0.0077673414048822
2484,690,41.303517,-72.155979,0.0029488737256711
2485,4076,40.934647,-73.170117,0.0
2486,4345,41.051925,-71.868462,0.0
2487,9958,40.5984,-73.56165,0.0
2488,362,41.175435,-70.004803,0.0
2489,3835,40.76241,-72.747865,0.0
2490,6502,41.15236,-73.09805,0.0
2491,7203,41.76522,-70.56747,0.1816706432003017
2492,1008,41.456842,-70.235056,0.0
2493,866,41.401777,-70.308625,0.064271124079959
2494,9982,40.62818,-73.5454,0.0
2495,741,41.325185,-71.712117,0.0025518096247741
2496,3598,40.550704,-73.816086,0.2774745301301901
2497,6996,41.07751,-71.86362,0.0
2498,7636,41.30515,-69.97435,0.0
2499,10060,40.77047,-72.75415,0.0005117128100769
2500,8247,40.6113,-73.0116,0.6455037707868158
2501,574,41.260628,-70.421416,0.0776561381355138
2502,3844,40.778211,-74.004469,0.0737240224231545
2503,3475,40.336118,-73.972105,0.0056830772529025
2504,4974,39.836697,-73.6948,0.0027654452574986
2505,238,41.21492,-72.903686,0.0
2506,3725,40.640433,-73.139836,0.0
2507,6123,40.88,-73.73,0.0
2508,3751,40.659652,-73.053662,0.2091395121019737
2509,3895,40.809885,-73.775625,0.0061168908314943
2510,9244,40.3,-73.246,0.0
2511,322,41.10927,-73.140152,0.0
2512,237,41.244447,-72.915421,0.0
2513,7279,42.01911,-70.61817,2.082790336507726
2514,815,41.363768,-70.769067,0.0
2515,5035,40.070437,-74.035256,0.0051317097026464
2516,4410,41.092718,-73.878636,0.0
2517,3347,40.7983,-73.8983,0.0072159108399434
2518,10029,40.61112,-73.56034,0.0
2519,6646,41.31422,-72.06083,0.0
2520,389,41.194283,-71.598229,0.0
2521,4538,42.03172,-73.938703,0.94206480666144
2522,9884,40.59797,-73.64236,0.0026587945324274
2523,3631,40.576871,-73.863036,0.0536052333578838
2524,6697,41.34046,-71.82955,0.0031193308577332
2525,8535,40.8588,-74.1063,0.0
2526,6626,41.7,-72.6326,0.0
2527,7103,41.2045,-72.084,0.0
2528,496,41.236341,-71.579313,0.0
2529,9774,40.64637,-73.85506,0.0055111176576733
2530,9678,40.89161,-73.64353,0.0
2531,8889,40.6798,-73.0693,0.6484002676821408
2532,6640,41.36813,-72.08854,0.0014087440221691
2533,3513,40.476683,-73.981293,0.7175365970433152
2534,6491,41.11474,-73.25692,0.0
2535,6188,43.65843,-70.244716,0.0508736375149208
2536,2312,43.937606,-69.586675,0.0848970701511524
2537,3377,40.9,-73.3533,1.650000000097407e-05
2538,9767,40.61638,-73.90832,0.0089158959168397
2539,960,41.443891,-70.517746,0.1132425814206164
2540,489,41.234981,-72.786498,0.0
2541,9237,39.555,-73.927,0.0
2542,7688,41.60224,-71.24027,0.0168044483794148
2543,2325,43.946548,-69.447076,0.0
2544,392,41.197378,-72.111208,0.0
2545,4769,39.048607,-74.732292,0.0048376195415511
2546,8715,40.60555,-73.69687,0.0019418525829843
2547,10104,40.74152,-72.84632,0.0046159939341251
2548,6593,41.2968,-72.2391,0.0
2549,3680,40.609679,-73.383875,0.0
2550,977,41.448636,-69.969009,0.00570889212106
2551,4291,41.027738,-73.895096,0.0
2552,7182,41.62944,-70.20482,0.0403921084764749
2553,7243,41.26,-71.297,0.0
2554,9084,40.9267,-73.3455,0.0
2555,3973,40.87858,-73.527611,0.1992945090318531
2556,7369,42.44439,-70.96956,1.377520154424045
2557,7104,41.1739,-72.0346,0.0
2558,7150,41.2007,-72.1409,0.0
2559,4369,41.067982,-73.892457,0.0
2560,9239,39.559,-72.899,0.0
2561,1111,41.489101,-70.299046,0.0448185745980352
2562,547,41.249241,-72.015766,0.005936464941361
2563,9153,40.8541,-73.8088,0.0
2564,4361,41.062818,-71.857488,0.0
2565,6554,41.25248,-72.71553,0.0
2566,466,41.229478,-71.560979,0.0
2567,447,41.222445,-72.854674,0.0058748033371318
2568,9133,40.84876,-73.67058,0.0007240809692215
2569,336,41.141062,-71.603013,0.0059398578476248
2570,6385,41.37437,-73.95649,1.5219488961076857
2571,398,41.202159,-71.592502,0.0
2572,10496,38.9912,-73.8201,0.0
2573,197,41.334413,-71.690675,0.4015982807418453
2574,794,41.355062,-71.613417,0.4754032202229121
2575,473,41.231081,-69.995602,0.0505969118523991
2576,1991,43.653076,-70.242946,0.0
2577,1649,42.087006,-70.142763,0.0
2578,11092,36.53327,-76.1376,0.6775847054058988
2579,11542,37.6115,-73.3885,0.0
2580,317,41.10593,-73.282727,0.0
2581,9638,40.78208,-73.94154,0.0007900227844765
2582,4815,39.220362,-73.961911,0.0
2583,8144,39.34322,-75.36826,3.489022128291488
2584,261,41.112216,-73.314216,0.0024978536786592
2585,8638,40.596,-73.8761,0.0015257208132539
2586,4484,41.158072,-72.263124,0.0
2587,1089,41.483074,-71.334257,0.0091814162317177
2588,831,41.381023,-71.465682,0.0426582068686703
2589,8820,40.71998,-73.12298,0.0022403571143909
2590,3451,40.121303,-74.028601,0.7134891892597607
2591,8804,40.6182,-73.4267,0.0576418872217479
2592,247,41.181568,-73.086604,0.0
2593,7597,41.4331,-70.83798,0.001264286052372
2594,883,41.411182,-70.929328,0.0
2595,3742,40.650209,-73.114618,0.008830833539361
2596,145,41.462303,-70.59276,0.0
2597,4026,40.917058,-73.357808,0.0
2598,9691,40.90835,-73.43173,0.0
2599,318,41.106514,-73.270866,0.0356020074293543
